Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2020-10-29,95050,740.0,746.0,738.0,744.0,0,0,237400.0,176285600.0,1.0,740.0,746.0,738.0,744.0,237400.0
2020-10-30,95050,739.0,751.0,735.0,745.0,0,0,529500.0,393311100.0,1.0,739.0,751.0,735.0,745.0,529500.0
2020-11-02,95050,746.0,775.0,746.0,763.0,0,0,600800.0,458618800.0,1.0,746.0,775.0,746.0,763.0,600800.0
2020-11-04,95050,770.0,774.0,757.0,770.0,0,0,478200.0,368004300.0,1.0,770.0,774.0,757.0,770.0,478200.0
2020-11-05,95050,761.0,772.0,753.0,771.0,0,0,511800.0,392466500.0,1.0,761.0,772.0,753.0,771.0,511800.0
2020-11-06,95050,771.0,784.0,768.0,776.0,0,0,301900.0,234507700.0,1.0,771.0,784.0,768.0,776.0,301900.0
2020-11-09,95050,785.0,788.0,770.0,779.0,0,0,358200.0,279493400.0,1.0,785.0,788.0,770.0,779.0,358200.0
2020-11-10,95050,794.0,804.0,788.0,800.0,0,0,665700.0,531357000.0,1.0,794.0,804.0,788.0,800.0,665700.0
2020-11-11,95050,810.0,823.0,806.0,810.0,0,0,593500.0,482782900.0,1.0,810.0,823.0,806.0,810.0,593500.0
2020-11-12,95050,812.0,816.0,802.0,810.0,0,0,462100.0,374062000.0,1.0,812.0,816.0,802.0,810.0,462100.0
2020-11-13,95050,800.0,801.0,775.0,785.0,0,0,557200.0,437883400.0,1.0,800.0,801.0,775.0,785.0,557200.0
2020-11-16,95050,795.0,806.0,791.0,798.0,0,0,499800.0,399176900.0,1.0,795.0,806.0,791.0,798.0,499800.0
2020-11-17,95050,804.0,804.0,783.0,797.0,0,0,423300.0,335452600.0,1.0,804.0,804.0,783.0,797.0,423300.0
2020-11-18,95050,795.0,798.0,783.0,797.0,0,0,405800.0,322240000.0,1.0,795.0,798.0,783.0,797.0,405800.0
2020-11-19,95050,786.0,788.0,781.0,788.0,0,0,285400.0,224120800.0,1.0,786.0,788.0,781.0,788.0,285400.0
2020-11-20,95050,788.0,791.0,783.0,789.0,0,0,314100.0,247204200.0,1.0,788.0,791.0,783.0,789.0,314100.0
2020-11-24,95050,801.0,804.0,786.0,786.0,0,0,439300.0,347806700.0,1.0,801.0,804.0,786.0,786.0,439300.0
2020-11-25,95050,796.0,796.0,767.0,768.0,0,0,429800.0,332825400.0,1.0,796.0,796.0,767.0,768.0,429800.0
2020-11-26,95050,768.0,768.0,755.0,760.0,0,0,357100.0,271834700.0,1.0,768.0,768.0,755.0,760.0,357100.0
2020-11-27,95050,759.0,767.0,755.0,759.0,0,0,481800.0,365895400.0,1.0,759.0,767.0,755.0,759.0,481800.0
2020-11-30,95050,752.0,752.0,734.0,735.0,0,0,652900.0,482597100.0,1.0,752.0,752.0,734.0,735.0,652900.0
2020-12-01,95050,736.0,744.0,717.0,724.0,0,0,462500.0,334786800.0,1.0,736.0,744.0,717.0,724.0,462500.0
2020-12-02,95050,728.0,728.0,716.0,720.0,0,0,588800.0,424528900.0,1.0,728.0,728.0,716.0,720.0,588800.0
2020-12-03,95050,705.0,712.0,704.0,711.0,0,0,659000.0,466754600.0,1.0,705.0,712.0,704.0,711.0,659000.0
2020-12-04,95050,708.0,710.0,701.0,703.0,0,0,371200.0,261443700.0,1.0,708.0,710.0,701.0,703.0,371200.0
2020-12-07,95050,696.0,696.0,684.0,691.0,0,0,727000.0,501012600.0,1.0,696.0,696.0,684.0,691.0,727000.0
2020-12-08,95050,693.0,698.0,691.0,691.0,0,0,496300.0,344031400.0,1.0,693.0,698.0,691.0,691.0,496300.0
2020-12-09,95050,694.0,694.0,682.0,689.0,0,0,420100.0,288547800.0,1.0,694.0,694.0,682.0,689.0,420100.0
2020-12-10,95050,680.0,686.0,676.0,679.0,0,0,702800.0,477930700.0,1.0,680.0,686.0,676.0,679.0,702800.0
2020-12-11,95050,674.0,682.0,671.0,682.0,0,0,424600.0,286975200.0,1.0,674.0,682.0,671.0,682.0,424600.0
2020-12-14,95050,684.0,693.0,678.0,679.0,0,0,432000.0,295739900.0,1.0,684.0,693.0,678.0,679.0,432000.0
2020-12-15,95050,676.0,680.0,667.0,671.0,0,0,502300.0,337595000.0,1.0,676.0,680.0,667.0,671.0,502300.0
2020-12-16,95050,675.0,677.0,666.0,666.0,0,0,270200.0,180907600.0,1.0,675.0,677.0,666.0,666.0,270200.0
2020-12-17,95050,666.0,666.0,657.0,660.0,0,0,494700.0,326532400.0,1.0,666.0,666.0,657.0,660.0,494700.0
2020-12-18,95050,661.0,680.0,660.0,677.0,0,0,659500.0,445213500.0,1.0,661.0,680.0,660.0,677.0,659500.0
2020-12-21,95050,672.0,673.0,656.0,666.0,0,0,757200.0,502344600.0,1.0,672.0,673.0,656.0,666.0,757200.0
2020-12-22,95050,656.0,660.0,648.0,651.0,0,0,646700.0,421264200.0,1.0,656.0,660.0,648.0,651.0,646700.0
2020-12-23,95050,655.0,657.0,651.0,655.0,0,0,335600.0,219730100.0,1.0,655.0,657.0,651.0,655.0,335600.0
2020-12-24,95050,660.0,668.0,660.0,664.0,0,0,368900.0,244719300.0,1.0,660.0,668.0,660.0,664.0,368900.0
2020-12-25,95050,666.0,669.0,663.0,666.0,0,0,279000.0,185816000.0,1.0,666.0,669.0,663.0,666.0,279000.0
2020-12-28,95050,672.0,678.0,671.0,675.0,0,0,452200.0,304824000.0,1.0,672.0,678.0,671.0,675.0,452200.0
2020-12-29,95050,677.0,681.0,673.0,678.0,0,0,404200.0,273660500.0,1.0,677.0,681.0,673.0,678.0,404200.0
2020-12-30,95050,676.0,681.0,668.0,672.0,0,0,494800.0,333832500.0,1.0,676.0,681.0,668.0,672.0,494800.0
2021-01-04,95050,678.0,679.0,663.0,670.0,0,0,328200.0,219624700.0,1.0,678.0,679.0,663.0,670.0,328200.0
2021-01-05,95050,672.0,677.0,668.0,674.0,0,0,375600.0,252944500.0,1.0,672.0,677.0,668.0,674.0,375600.0
2021-01-06,95050,677.0,693.0,675.0,691.0,0,0,406000.0,279375500.0,1.0,677.0,693.0,675.0,691.0,406000.0
2021-01-07,95050,701.0,703.0,696.0,699.0,0,0,443700.0,310452400.0,1.0,701.0,703.0,696.0,699.0,443700.0
2021-01-08,95050,694.0,699.0,685.0,699.0,0,0,426000.0,295959600.0,1.0,694.0,699.0,685.0,699.0,426000.0
2021-01-12,95050,700.0,725.0,699.0,721.0,0,0,549700.0,392435700.0,1.0,700.0,725.0,699.0,721.0,549700.0
2021-01-13,95050,722.0,725.0,702.0,707.0,0,0,448400.0,318320700.0,1.0,722.0,725.0,702.0,707.0,448400.0
2021-01-14,95050,708.0,716.0,706.0,712.0,0,0,302600.0,215278600.0,1.0,708.0,716.0,706.0,712.0,302600.0
2021-01-15,95050,710.0,712.0,705.0,708.0,0,0,339200.0,240000600.0,1.0,710.0,712.0,705.0,708.0,339200.0
2021-01-18,95050,702.0,711.0,702.0,708.0,0,0,225300.0,159270800.0,1.0,702.0,711.0,702.0,708.0,225300.0
2021-01-19,95050,710.0,717.0,705.0,712.0,0,0,363600.0,259001800.0,1.0,710.0,717.0,705.0,712.0,363600.0
2021-01-20,95050,712.0,718.0,705.0,715.0,0,0,372000.0,264759200.0,1.0,712.0,718.0,705.0,715.0,372000.0
2021-01-21,95050,715.0,718.0,707.0,712.0,0,0,591000.0,421114900.0,1.0,715.0,718.0,707.0,712.0,591000.0
2021-01-22,95050,705.0,710.0,698.0,706.0,0,0,516500.0,364016600.0,1.0,705.0,710.0,698.0,706.0,516500.0
2021-01-25,95050,708.0,714.0,703.0,712.0,0,0,484000.0,343136200.0,1.0,708.0,714.0,703.0,712.0,484000.0
2021-01-26,95050,720.0,740.0,715.0,738.0,0,0,738400.0,539503000.0,1.0,720.0,740.0,715.0,738.0,738400.0
2021-01-27,95050,739.0,753.0,739.0,748.0,0,0,474400.0,353917400.0,1.0,739.0,753.0,739.0,748.0,474400.0
2021-01-28,95050,737.0,743.0,729.0,736.0,0,0,815000.0,599939500.0,1.0,737.0,743.0,729.0,736.0,815000.0
2021-01-29,95050,691.0,699.0,682.0,683.0,0,0,1568300.0,1080509100.0,1.0,691.0,699.0,682.0,683.0,1568300.0
2021-02-01,95050,683.0,684.0,670.0,677.0,0,0,671000.0,454778700.0,1.0,683.0,684.0,670.0,677.0,671000.0
2021-02-02,95050,675.0,676.0,667.0,668.0,0,0,508500.0,340855700.0,1.0,675.0,676.0,667.0,668.0,508500.0
2021-02-03,95050,672.0,684.0,670.0,679.0,0,0,512100.0,347601100.0,1.0,672.0,684.0,670.0,679.0,512100.0
2021-02-04,95050,680.0,691.0,680.0,685.0,0,0,448700.0,307796000.0,1.0,680.0,691.0,680.0,685.0,448700.0
2021-02-05,95050,690.0,694.0,687.0,689.0,0,0,409500.0,282759000.0,1.0,690.0,694.0,687.0,689.0,409500.0
2021-02-08,95050,690.0,706.0,690.0,702.0,0,0,488000.0,341831800.0,1.0,690.0,706.0,690.0,702.0,488000.0
2021-02-09,95050,700.0,708.0,696.0,700.0,0,0,287500.0,201334400.0,1.0,700.0,708.0,696.0,700.0,287500.0
2021-02-10,95050,700.0,704.0,698.0,701.0,0,0,219900.0,154298600.0,1.0,700.0,704.0,698.0,701.0,219900.0
