Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2025-06-24,367A0,2013.0,2013.0,1685.0,1685.0,0,0,2890500.0,5401651100.0,1.0,2013.0,2013.0,1685.0,1685.0,2890500.0
2025-06-25,367A0,1700.0,1703.0,1613.0,1642.0,0,0,815200.0,1350229900.0,1.0,1700.0,1703.0,1613.0,1642.0,815200.0
2025-06-26,367A0,1636.0,1750.0,1630.0,1734.0,0,0,567100.0,967413400.0,1.0,1636.0,1750.0,1630.0,1734.0,567100.0
2025-06-27,367A0,1722.0,1740.0,1692.0,1700.0,0,0,214800.0,367611200.0,1.0,1722.0,1740.0,1692.0,1700.0,214800.0
2025-06-30,367A0,1728.0,1728.0,1692.0,1700.0,0,0,148000.0,252320700.0,1.0,1728.0,1728.0,1692.0,1700.0,148000.0
2025-07-01,367A0,1700.0,1720.0,1683.0,1700.0,0,0,127200.0,216062200.0,1.0,1700.0,1720.0,1683.0,1700.0,127200.0
2025-07-02,367A0,1687.0,1712.0,1676.0,1680.0,0,0,116400.0,196434500.0,1.0,1687.0,1712.0,1676.0,1680.0,116400.0
2025-07-03,367A0,1675.0,1679.0,1650.0,1653.0,0,0,108100.0,179466800.0,1.0,1675.0,1679.0,1650.0,1653.0,108100.0
2025-07-04,367A0,1653.0,1666.0,1653.0,1662.0,0,0,50900.0,84412400.0,1.0,1653.0,1666.0,1653.0,1662.0,50900.0
2025-07-07,367A0,1670.0,1693.0,1670.0,1691.0,0,0,82600.0,139278900.0,1.0,1670.0,1693.0,1670.0,1691.0,82600.0
2025-07-08,367A0,1687.0,1711.0,1686.0,1710.0,0,0,106200.0,180495300.0,1.0,1687.0,1711.0,1686.0,1710.0,106200.0
2025-07-09,367A0,1711.0,1721.0,1706.0,1721.0,0,0,99000.0,169553700.0,1.0,1711.0,1721.0,1706.0,1721.0,99000.0
2025-07-10,367A0,1725.0,1728.0,1700.0,1718.0,0,0,131400.0,225005100.0,1.0,1725.0,1728.0,1700.0,1718.0,131400.0
2025-07-11,367A0,1707.0,1725.0,1701.0,1703.0,0,0,51700.0,88235600.0,1.0,1707.0,1725.0,1701.0,1703.0,51700.0
2025-07-14,367A0,1697.0,1706.0,1686.0,1698.0,0,0,84000.0,142351700.0,1.0,1697.0,1706.0,1686.0,1698.0,84000.0
2025-07-15,367A0,1698.0,1723.0,1690.0,1701.0,0,0,109800.0,187808300.0,1.0,1698.0,1723.0,1690.0,1701.0,109800.0
2025-07-16,367A0,1812.0,1903.0,1808.0,1895.0,0,0,847700.0,1565070400.0,1.0,1812.0,1903.0,1808.0,1895.0,847700.0
2025-07-17,367A0,1888.0,1905.0,1853.0,1861.0,0,0,160900.0,301309900.0,1.0,1888.0,1905.0,1853.0,1861.0,160900.0
2025-07-18,367A0,1856.0,1873.0,1830.0,1851.0,0,0,139400.0,257272700.0,1.0,1856.0,1873.0,1830.0,1851.0,139400.0
2025-07-22,367A0,1874.0,1902.0,1851.0,1889.0,0,0,124000.0,233344100.0,1.0,1874.0,1902.0,1851.0,1889.0,124000.0
2025-07-23,367A0,1899.0,1950.0,1883.0,1893.0,0,0,149500.0,285625900.0,1.0,1899.0,1950.0,1883.0,1893.0,149500.0
2025-07-24,367A0,1905.0,1919.0,1893.0,1905.0,0,0,82000.0,156223500.0,1.0,1905.0,1919.0,1893.0,1905.0,82000.0
2025-07-25,367A0,1910.0,1924.0,1891.0,1913.0,0,0,68800.0,131381700.0,1.0,1910.0,1924.0,1891.0,1913.0,68800.0
