Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2025-08-13,402A0,751.0,788.0,653.0,674.0,0,0,35363600.0,25692613400.0,1.0,751.0,788.0,653.0,674.0,35363600.0
2025-08-14,402A0,774.0,774.0,774.0,774.0,1,0,2956500.0,2288331000.0,1.0,774.0,774.0,774.0,774.0,2956500.0
2025-08-15,402A0,890.0,924.0,860.0,924.0,1,0,14724000.0,13339886600.0,1.0,890.0,924.0,860.0,924.0,14724000.0
2025-08-18,402A0,1010.0,1074.0,990.0,1074.0,1,0,5328600.0,5535265600.0,1.0,1010.0,1074.0,990.0,1074.0,5328600.0
2025-08-19,402A0,1050.0,1080.0,972.0,999.0,0,0,28389900.0,28828257000.0,1.0,1050.0,1080.0,972.0,999.0,28389900.0
2025-08-20,402A0,1020.0,1141.0,952.0,977.0,0,0,39768500.0,40763584900.0,1.0,1020.0,1141.0,952.0,977.0,39768500.0
2025-08-21,402A0,985.0,1057.0,965.0,999.0,0,0,16727300.0,16826540500.0,1.0,985.0,1057.0,965.0,999.0,16727300.0
2025-08-22,402A0,1004.0,1014.0,849.0,853.0,0,1,21405700.0,19732739500.0,1.0,1004.0,1014.0,849.0,853.0,21405700.0
2025-08-25,402A0,875.0,890.0,814.0,824.0,0,0,7743100.0,6566833300.0,1.0,875.0,890.0,814.0,824.0,7743100.0
2025-08-26,402A0,869.0,922.0,838.0,890.0,0,0,15428700.0,13620853800.0,1.0,869.0,922.0,838.0,890.0,15428700.0
2025-08-27,402A0,881.0,920.0,860.0,877.0,0,0,7300500.0,6466144400.0,1.0,881.0,920.0,860.0,877.0,7300500.0
2025-08-28,402A0,890.0,974.0,876.0,959.0,0,0,13710500.0,12703230700.0,1.0,890.0,974.0,876.0,959.0,13710500.0
2025-08-29,402A0,950.0,964.0,906.0,915.0,0,0,7840300.0,7344354100.0,1.0,950.0,964.0,906.0,915.0,7840300.0
2025-09-01,402A0,900.0,904.0,845.0,852.0,0,0,5430500.0,4738919000.0,1.0,900.0,904.0,845.0,852.0,5430500.0
2025-09-02,402A0,854.0,882.0,832.0,860.0,0,0,3655100.0,3138746800.0,1.0,854.0,882.0,832.0,860.0,3655100.0
2025-09-03,402A0,860.0,912.0,804.0,818.0,0,0,8116400.0,6914975300.0,1.0,860.0,912.0,804.0,818.0,8116400.0
2025-09-04,402A0,824.0,865.0,816.0,820.0,0,0,4221900.0,3521382000.0,1.0,824.0,865.0,816.0,820.0,4221900.0
2025-09-05,402A0,830.0,884.0,812.0,880.0,0,0,4658800.0,3966095100.0,1.0,830.0,884.0,812.0,880.0,4658800.0
2025-09-08,402A0,910.0,934.0,861.0,890.0,0,0,7846200.0,7038450900.0,1.0,910.0,934.0,861.0,890.0,7846200.0
2025-09-09,402A0,895.0,924.0,835.0,836.0,0,0,5235700.0,4539796300.0,1.0,895.0,924.0,835.0,836.0,5235700.0
2025-09-10,402A0,838.0,986.0,831.0,986.0,1,0,20901200.0,19581369200.0,1.0,838.0,986.0,831.0,986.0,20901200.0
2025-09-11,402A0,971.0,1005.0,930.0,961.0,0,0,17121600.0,16521370700.0,1.0,971.0,1005.0,930.0,961.0,17121600.0
2025-09-12,402A0,985.0,1020.0,902.0,914.0,0,0,12120800.0,11791711400.0,1.0,985.0,1020.0,902.0,914.0,12120800.0
2025-09-16,402A0,939.0,973.0,916.0,968.0,0,0,5485800.0,5214958000.0,1.0,939.0,973.0,916.0,968.0,5485800.0
2025-09-17,402A0,955.0,993.0,916.0,920.0,0,0,5281200.0,5016807900.0,1.0,955.0,993.0,916.0,920.0,5281200.0
2025-09-18,402A0,925.0,929.0,872.0,884.0,0,0,4191400.0,3756284200.0,1.0,925.0,929.0,872.0,884.0,4191400.0
2025-09-19,402A0,885.0,890.0,838.0,869.0,0,0,4606200.0,3988168600.0,1.0,885.0,890.0,838.0,869.0,4606200.0
2025-09-22,402A0,876.0,880.0,843.0,843.0,0,0,2905000.0,2489060600.0,1.0,876.0,880.0,843.0,843.0,2905000.0
2025-09-24,402A0,835.0,838.0,810.0,833.0,0,0,2854900.0,2350331800.0,1.0,835.0,838.0,810.0,833.0,2854900.0
2025-09-25,402A0,833.0,834.0,777.0,781.0,0,0,4684500.0,3725356300.0,1.0,833.0,834.0,777.0,781.0,4684500.0
2025-09-26,402A0,779.0,802.0,778.0,778.0,0,0,2110400.0,1665523700.0,1.0,779.0,802.0,778.0,778.0,2110400.0
2025-09-29,402A0,790.0,810.0,786.0,788.0,0,0,1872100.0,1491652200.0,1.0,790.0,810.0,786.0,788.0,1872100.0
2025-09-30,402A0,788.0,808.0,775.0,800.0,0,0,1647800.0,1298047100.0,1.0,788.0,808.0,775.0,800.0,1647800.0
2025-10-01,402A0,794.0,817.0,756.0,758.0,0,0,3914700.0,3066270100.0,1.0,794.0,817.0,756.0,758.0,3914700.0
2025-10-02,402A0,771.0,777.0,748.0,767.0,0,0,2172000.0,1653574500.0,1.0,771.0,777.0,748.0,767.0,2172000.0
2025-10-03,402A0,752.0,765.0,738.0,755.0,0,0,1900500.0,1427755000.0,1.0,752.0,765.0,738.0,755.0,1900500.0
2025-10-06,402A0,824.0,866.0,803.0,853.0,0,0,8683700.0,7281108000.0,1.0,824.0,866.0,803.0,853.0,8683700.0
