Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2020-10-29,96840,6180.0,6470.0,6120.0,6470.0,0,0,815500.0,5193253000.0,1.0,2060.0,2156.7,2040.0,2156.7,2446500.0
2020-10-30,96840,6310.0,6340.0,6120.0,6120.0,0,0,847900.0,5241108000.0,1.0,2103.3,2113.3,2040.0,2040.0,2543700.0
2020-11-02,96840,6090.0,6210.0,6060.0,6120.0,0,0,492400.0,3022294000.0,1.0,2030.0,2070.0,2020.0,2040.0,1477200.0
2020-11-04,96840,6220.0,6250.0,6090.0,6200.0,0,0,702900.0,4348345000.0,1.0,2073.3,2083.3,2030.0,2066.7,2108700.0
2020-11-05,96840,6200.0,6510.0,6180.0,6470.0,0,0,729900.0,4683916000.0,1.0,2066.7,2170.0,2060.0,2156.7,2189700.0
2020-11-06,96840,6600.0,6620.0,6420.0,6470.0,0,0,1024700.0,6687258000.0,1.0,2200.0,2206.7,2140.0,2156.7,3074100.0
2020-11-09,96840,5570.0,5680.0,5470.0,5560.0,0,1,3492300.0,19461081000.0,1.0,1856.7,1893.3,1823.3,1853.3,10476900.0
2020-11-10,96840,5490.0,5490.0,5050.0,5150.0,0,0,3806200.0,19714175000.0,1.0,1830.0,1830.0,1683.3,1716.7,11418600.0
2020-11-11,96840,5230.0,5350.0,5100.0,5270.0,0,0,1650100.0,8653380000.0,1.0,1743.3,1783.3,1700.0,1756.7,4950300.0
2020-11-12,96840,5370.0,5540.0,5350.0,5520.0,0,0,1470100.0,8002540000.0,1.0,1790.0,1846.7,1783.3,1840.0,4410300.0
2020-11-13,96840,5610.0,5640.0,5440.0,5610.0,0,0,1366000.0,7609467000.0,1.0,1870.0,1880.0,1813.3,1870.0,4098000.0
2020-11-16,96840,5600.0,5620.0,5460.0,5490.0,0,0,909200.0,5017982000.0,1.0,1866.7,1873.3,1820.0,1830.0,2727600.0
2020-11-17,96840,5430.0,5440.0,5240.0,5350.0,0,0,1157700.0,6168113000.0,1.0,1810.0,1813.3,1746.7,1783.3,3473100.0
2020-11-18,96840,5340.0,5390.0,5280.0,5340.0,0,0,630100.0,3359657000.0,1.0,1780.0,1796.7,1760.0,1780.0,1890300.0
2020-11-19,96840,5290.0,5490.0,5270.0,5490.0,0,0,768300.0,4159719000.0,1.0,1763.3,1830.0,1756.7,1830.0,2304900.0
2020-11-20,96840,5500.0,5520.0,5340.0,5360.0,0,0,758100.0,4083058000.0,1.0,1833.3,1840.0,1780.0,1786.7,2274300.0
2020-11-24,96840,5490.0,5660.0,5440.0,5630.0,0,0,1542000.0,8593262000.0,1.0,1830.0,1886.7,1813.3,1876.7,4626000.0
2020-11-25,96840,5700.0,5870.0,5650.0,5790.0,0,0,1962700.0,11380141000.0,1.0,1900.0,1956.7,1883.3,1930.0,5888100.0
2020-11-26,96840,5860.0,6040.0,5800.0,6020.0,0,0,1787300.0,10673298000.0,1.0,1953.3,2013.3,1933.3,2006.7,5361900.0
2020-11-27,96840,6050.0,6250.0,6050.0,6160.0,0,0,1390500.0,8575658000.0,1.0,2016.7,2083.3,2016.7,2053.3,4171500.0
2020-11-30,96840,6200.0,6410.0,6200.0,6410.0,0,0,2394100.0,15226953000.0,1.0,2066.7,2136.7,2066.7,2136.7,7182300.0
2020-12-01,96840,6460.0,6490.0,6300.0,6350.0,0,0,1095800.0,6985483000.0,1.0,2153.3,2163.3,2100.0,2116.7,3287400.0
2020-12-02,96840,6400.0,6440.0,6220.0,6300.0,0,0,932100.0,5861175000.0,1.0,2133.3,2146.7,2073.3,2100.0,2796300.0
2020-12-03,96840,6160.0,6240.0,6120.0,6170.0,0,0,1000800.0,6184782000.0,1.0,2053.3,2080.0,2040.0,2056.7,3002400.0
2020-12-04,96840,6210.0,6360.0,6200.0,6350.0,0,0,495200.0,3120897000.0,1.0,2070.0,2120.0,2066.7,2116.7,1485600.0
2020-12-07,96840,6390.0,6440.0,6240.0,6270.0,0,0,740900.0,4686688000.0,1.0,2130.0,2146.7,2080.0,2090.0,2222700.0
2020-12-08,96840,6350.0,6460.0,6320.0,6460.0,0,0,590700.0,3782941000.0,1.0,2116.7,2153.3,2106.7,2153.3,1772100.0
2020-12-09,96840,6400.0,6440.0,6330.0,6430.0,0,0,569000.0,3634289000.0,1.0,2133.3,2146.7,2110.0,2143.3,1707000.0
2020-12-10,96840,6310.0,6380.0,6230.0,6330.0,0,0,800000.0,5047356000.0,1.0,2103.3,2126.7,2076.7,2110.0,2400000.0
2020-12-11,96840,6380.0,6500.0,6370.0,6490.0,0,0,561900.0,3621020000.0,1.0,2126.7,2166.7,2123.3,2163.3,1685700.0
2020-12-14,96840,6480.0,6510.0,6430.0,6440.0,0,0,386600.0,2500949000.0,1.0,2160.0,2170.0,2143.3,2146.7,1159800.0
2020-12-15,96840,6490.0,6490.0,6410.0,6420.0,0,0,574500.0,3701397000.0,1.0,2163.3,2163.3,2136.7,2140.0,1723500.0
2020-12-16,96840,6380.0,6450.0,6270.0,6450.0,0,0,564000.0,3598296000.0,1.0,2126.7,2150.0,2090.0,2150.0,1692000.0
2020-12-17,96840,6480.0,6670.0,6440.0,6650.0,0,0,691200.0,4556655000.0,1.0,2160.0,2223.3,2146.7,2216.7,2073600.0
2020-12-18,96840,6600.0,6640.0,6510.0,6590.0,0,0,598400.0,3936998000.0,1.0,2200.0,2213.3,2170.0,2196.7,1795200.0
2020-12-21,96840,6560.0,6580.0,6410.0,6470.0,0,0,554300.0,3591755000.0,1.0,2186.7,2193.3,2136.7,2156.7,1662900.0
2020-12-22,96840,6310.0,6330.0,6010.0,6060.0,0,0,1222300.0,7483418000.0,1.0,2103.3,2110.0,2003.3,2020.0,3666900.0
2020-12-23,96840,6090.0,6280.0,6070.0,6280.0,0,0,625500.0,3880624000.0,1.0,2030.0,2093.3,2023.3,2093.3,1876500.0
2020-12-24,96840,6150.0,6230.0,6090.0,6220.0,0,0,512000.0,3152090000.0,1.0,2050.0,2076.7,2030.0,2073.3,1536000.0
2020-12-25,96840,6300.0,6300.0,6100.0,6150.0,0,0,275600.0,1702780000.0,1.0,2100.0,2100.0,2033.3,2050.0,826800.0
2020-12-28,96840,6200.0,6280.0,6120.0,6160.0,0,0,349600.0,2158336000.0,1.0,2066.7,2093.3,2040.0,2053.3,1048800.0
2020-12-29,96840,6180.0,6200.0,6100.0,6200.0,0,0,296100.0,1828892000.0,1.0,2060.0,2066.7,2033.3,2066.7,888300.0
2020-12-30,96840,6200.0,6290.0,6140.0,6260.0,0,0,284000.0,1769758000.0,1.0,2066.7,2096.7,2046.7,2086.7,852000.0
2021-01-04,96840,6240.0,6240.0,6130.0,6140.0,0,0,248200.0,1529124000.0,1.0,2080.0,2080.0,2043.3,2046.7,744600.0
2021-01-05,96840,6180.0,6230.0,6120.0,6140.0,0,0,581300.0,3586520000.0,1.0,2060.0,2076.7,2040.0,2046.7,1743900.0
2021-01-06,96840,6100.0,6200.0,6040.0,6040.0,0,0,463000.0,2828064000.0,1.0,2033.3,2066.7,2013.3,2013.3,1389000.0
2021-01-07,96840,5950.0,5980.0,5750.0,5820.0,0,0,1114900.0,6515896000.0,1.0,1983.3,1993.3,1916.7,1940.0,3344700.0
2021-01-08,96840,5860.0,5950.0,5820.0,5950.0,0,0,776400.0,4598504000.0,1.0,1953.3,1983.3,1940.0,1983.3,2329200.0
2021-01-12,96840,5860.0,6000.0,5770.0,6000.0,0,0,655500.0,3880300000.0,1.0,1953.3,2000.0,1923.3,2000.0,1966500.0
2021-01-13,96840,6000.0,6120.0,5940.0,6110.0,0,0,623400.0,3772395000.0,1.0,2000.0,2040.0,1980.0,2036.7,1870200.0
2021-01-14,96840,6190.0,6390.0,6180.0,6350.0,0,0,975300.0,6170272000.0,1.0,2063.3,2130.0,2060.0,2116.7,2925900.0
2021-01-15,96840,6390.0,6390.0,6260.0,6320.0,0,0,549400.0,3480666000.0,1.0,2130.0,2130.0,2086.7,2106.7,1648200.0
2021-01-18,96840,6350.0,6420.0,6170.0,6200.0,0,0,405300.0,2537339000.0,1.0,2116.7,2140.0,2056.7,2066.7,1215900.0
2021-01-19,96840,6200.0,6220.0,6050.0,6080.0,0,0,522600.0,3190389000.0,1.0,2066.7,2073.3,2016.7,2026.7,1567800.0
2021-01-20,96840,6120.0,6150.0,6000.0,6050.0,0,0,341800.0,2066441000.0,1.0,2040.0,2050.0,2000.0,2016.7,1025400.0
2021-01-21,96840,5970.0,5970.0,5830.0,5870.0,0,0,883600.0,5203369000.0,1.0,1990.0,1990.0,1943.3,1956.7,2650800.0
2021-01-22,96840,5860.0,5970.0,5790.0,5930.0,0,0,537200.0,3166343000.0,1.0,1953.3,1990.0,1930.0,1976.7,1611600.0
2021-01-25,96840,5920.0,5930.0,5820.0,5900.0,0,0,340400.0,2002347000.0,1.0,1973.3,1976.7,1940.0,1966.7,1021200.0
2021-01-26,96840,5900.0,5960.0,5820.0,5850.0,0,0,485200.0,2849210000.0,1.0,1966.7,1986.7,1940.0,1950.0,1455600.0
2021-01-27,96840,5950.0,6200.0,5860.0,6200.0,0,0,906200.0,5525771000.0,1.0,1983.3,2066.7,1953.3,2066.7,2718600.0
2021-01-28,96840,6050.0,6260.0,6030.0,6220.0,0,0,893500.0,5526805000.0,1.0,2016.7,2086.7,2010.0,2073.3,2680500.0
2021-01-29,96840,6130.0,6190.0,5990.0,6020.0,0,0,746900.0,4530850000.0,1.0,2043.3,2063.3,1996.7,2006.7,2240700.0
2021-02-01,96840,5990.0,6270.0,5950.0,6270.0,0,0,643500.0,3975043000.0,1.0,1996.7,2090.0,1983.3,2090.0,1930500.0
2021-02-02,96840,6330.0,6380.0,6160.0,6280.0,0,0,670400.0,4198395000.0,1.0,2110.0,2126.7,2053.3,2093.3,2011200.0
2021-02-03,96840,6290.0,6330.0,6150.0,6330.0,0,0,794300.0,4978651000.0,1.0,2096.7,2110.0,2050.0,2110.0,2382900.0
2021-02-04,96840,6130.0,6550.0,6100.0,6500.0,0,0,1467900.0,9415866000.0,1.0,2043.3,2183.3,2033.3,2166.7,4403700.0
2021-02-05,96840,6420.0,6720.0,6420.0,6720.0,0,0,866400.0,5744535000.0,1.0,2140.0,2240.0,2140.0,2240.0,2599200.0
2021-02-08,96840,6680.0,7010.0,6610.0,7010.0,0,0,1257800.0,8682758000.0,1.0,2226.7,2336.7,2203.3,2336.7,3773400.0
2021-02-09,96840,6950.0,7190.0,6940.0,7180.0,0,0,1028900.0,7303503000.0,1.0,2316.7,2396.7,2313.3,2393.3,3086700.0
2021-02-10,96840,7200.0,7260.0,7090.0,7130.0,0,0,697600.0,4994085000.0,1.0,2400.0,2420.0,2363.3,2376.7,2092800.0
2021-02-12,96840,7210.0,7210.0,7020.0,7140.0,0,0,422100.0,3002378000.0,1.0,2403.3,2403.3,2340.0,2380.0,1266300.0
2021-02-15,96840,7170.0,7180.0,7070.0,7150.0,0,0,346700.0,2473855000.0,1.0,2390.0,2393.3,2356.7,2383.3,1040100.0
2021-02-16,96840,7140.0,7240.0,7110.0,7160.0,0,0,342900.0,2458090000.0,1.0,2380.0,2413.3,2370.0,2386.7,1028700.0
2021-02-17,96840,7030.0,7060.0,6920.0,6950.0,0,0,642800.0,4481254000.0,1.0,2343.3,2353.3,2306.7,2316.7,1928400.0
2021-02-18,96840,6810.0,6850.0,6680.0,6690.0,0,0,732300.0,4943229000.0,1.0,2270.0,2283.3,2226.7,2230.0,2196900.0
2021-02-19,96840,6790.0,6880.0,6710.0,6810.0,0,0,714100.0,4839834000.0,1.0,2263.3,2293.3,2236.7,2270.0,2142300.0
2021-02-22,96840,6670.0,6700.0,6510.0,6510.0,0,0,654600.0,4305766000.0,1.0,2223.3,2233.3,2170.0,2170.0,1963800.0
2021-02-24,96840,6410.0,6520.0,6290.0,6300.0,0,0,560000.0,3563256000.0,1.0,2136.7,2173.3,2096.7,2100.0,1680000.0
2021-02-25,96840,6310.0,6410.0,6290.0,6310.0,0,0,377700.0,2395448000.0,1.0,2103.3,2136.7,2096.7,2103.3,1133100.0
2021-02-26,96840,6120.0,6170.0,6020.0,6040.0,0,0,662000.0,4025417000.0,1.0,2040.0,2056.7,2006.7,2013.3,1986000.0
2021-03-01,96840,6210.0,6260.0,6150.0,6200.0,0,0,383900.0,2379279000.0,1.0,2070.0,2086.7,2050.0,2066.7,1151700.0
2021-03-02,96840,6200.0,6240.0,6050.0,6140.0,0,0,401100.0,2452466000.0,1.0,2066.7,2080.0,2016.7,2046.7,1203300.0
2021-03-03,96840,6170.0,6200.0,6110.0,6200.0,0,0,413700.0,2550873000.0,1.0,2056.7,2066.7,2036.7,2066.7,1241100.0
2021-03-04,96840,6080.0,6120.0,6000.0,6010.0,0,0,451700.0,2729386000.0,1.0,2026.7,2040.0,2000.0,2003.3,1355100.0
2021-03-05,96840,6040.0,6130.0,5940.0,6120.0,0,0,498400.0,3006636000.0,1.0,2013.3,2043.3,1980.0,2040.0,1495200.0
2021-03-08,96840,6120.0,6140.0,5950.0,5990.0,0,0,391600.0,2359402000.0,1.0,2040.0,2046.7,1983.3,1996.7,1174800.0
2021-03-09,96840,5920.0,6070.0,5800.0,6060.0,0,0,564000.0,3363675000.0,1.0,1973.3,2023.3,1933.3,2020.0,1692000.0
2021-03-10,96840,5960.0,6050.0,5820.0,5860.0,0,0,744000.0,4388144000.0,1.0,1986.7,2016.7,1940.0,1953.3,2232000.0
