Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2025-08-20,404A0,983.0,1003.0,975.0,1003.0,0,0,100733.0,99496692.0,1.0,983.0,1003.0,975.0,1003.0,100733.0
2025-08-21,404A0,1005.0,1014.0,998.0,998.0,0,0,71768.0,71851243.0,1.0,1005.0,1014.0,998.0,998.0,71768.0
2025-08-22,404A0,1009.0,1059.0,1004.0,1059.0,0,0,150871.0,155545895.0,1.0,1009.0,1059.0,1004.0,1059.0,150871.0
2025-08-25,404A0,1069.0,1101.0,1066.0,1089.0,0,0,365497.0,392138364.0,1.0,1069.0,1101.0,1066.0,1089.0,365497.0
2025-08-26,404A0,1099.0,1101.0,1072.0,1080.0,0,0,271788.0,295394261.0,1.0,1099.0,1101.0,1072.0,1080.0,271788.0
2025-08-27,404A0,1080.0,1100.0,1073.0,1088.0,0,0,68076.0,74621328.0,1.0,1080.0,1100.0,1073.0,1088.0,68076.0
2025-08-28,404A0,1079.0,1079.0,1052.0,1078.0,0,0,38162.0,40434989.0,1.0,1079.0,1079.0,1052.0,1078.0,38162.0
2025-08-29,404A0,1095.0,1112.0,1078.0,1103.0,0,0,12702.0,13843574.0,1.0,1095.0,1112.0,1078.0,1103.0,12702.0
2025-09-01,404A0,1112.0,1126.0,1087.0,1115.0,0,0,161021.0,178721176.0,1.0,1112.0,1126.0,1087.0,1115.0,161021.0
2025-09-02,404A0,1118.0,1119.0,1086.0,1108.0,0,0,149594.0,165164072.0,1.0,1118.0,1119.0,1086.0,1108.0,149594.0
2025-09-03,404A0,1111.0,1123.0,1083.0,1093.0,0,0,189469.0,210057573.0,1.0,1111.0,1123.0,1083.0,1093.0,189469.0
2025-09-04,404A0,1103.0,1103.0,1030.0,1035.0,0,0,300933.0,323761163.0,1.0,1103.0,1103.0,1030.0,1035.0,300933.0
2025-09-05,404A0,1057.0,1074.0,1035.0,1074.0,0,0,136542.0,142835099.0,1.0,1057.0,1074.0,1035.0,1074.0,136542.0
2025-09-08,404A0,1084.0,1084.0,1063.0,1074.0,0,0,153123.0,163836977.0,1.0,1084.0,1084.0,1063.0,1074.0,153123.0
2025-09-09,404A0,1075.0,1099.0,1069.0,1075.0,0,0,60303.0,64674432.0,1.0,1075.0,1099.0,1069.0,1075.0,60303.0
2025-09-10,404A0,1082.0,1101.0,1082.0,1100.0,0,0,114416.0,124511842.0,1.0,1082.0,1101.0,1082.0,1100.0,114416.0
2025-09-11,404A0,1104.0,1128.0,1079.0,1126.0,0,0,53610.0,59356772.0,1.0,1104.0,1128.0,1079.0,1126.0,53610.0
2025-09-12,404A0,1145.0,1154.0,1133.0,1151.0,0,0,159623.0,181653224.0,1.0,1145.0,1154.0,1133.0,1151.0,159623.0
2025-09-16,404A0,1174.0,1211.0,1167.0,1178.0,0,0,122714.0,143556785.0,1.0,1174.0,1211.0,1167.0,1178.0,122714.0
2025-09-17,404A0,1176.0,1208.0,1168.0,1206.0,0,0,152861.0,180976517.0,1.0,1176.0,1208.0,1168.0,1206.0,152861.0
2025-09-18,404A0,1236.0,1333.0,1198.0,1220.0,0,0,123474.0,151139263.0,1.0,1236.0,1333.0,1198.0,1220.0,123474.0
2025-09-19,404A0,1211.0,1223.0,1191.0,1201.0,0,0,126539.0,152413634.0,1.0,1211.0,1223.0,1191.0,1201.0,126539.0
2025-09-22,404A0,1203.0,1250.0,1196.0,1240.0,0,0,38955.0,47139303.0,1.0,1203.0,1250.0,1196.0,1240.0,38955.0
2025-09-24,404A0,1221.0,1300.0,1186.0,1275.0,0,0,247652.0,302004684.0,1.0,1221.0,1300.0,1186.0,1275.0,247652.0
2025-09-25,404A0,1255.0,1277.0,1230.0,1267.0,0,0,360367.0,450005384.0,1.0,1255.0,1277.0,1230.0,1267.0,360367.0
2025-09-26,404A0,1285.0,1285.0,1241.0,1270.0,0,0,188460.0,236136181.0,1.0,1285.0,1285.0,1241.0,1270.0,188460.0
2025-09-29,404A0,1262.0,1262.0,1220.0,1246.0,0,0,381621.0,470121913.0,1.0,1262.0,1262.0,1220.0,1246.0,381621.0
2025-09-30,404A0,1253.0,1266.0,1240.0,1255.0,0,0,444260.0,556503837.0,1.0,1253.0,1266.0,1240.0,1255.0,444260.0
2025-10-01,404A0,1315.0,1435.0,1227.0,1230.0,0,0,591052.0,760563511.0,1.0,1315.0,1435.0,1227.0,1230.0,591052.0
2025-10-02,404A0,1229.0,1338.0,1212.0,1281.0,0,0,389146.0,492351430.0,1.0,1229.0,1338.0,1212.0,1281.0,389146.0
2025-10-03,404A0,1282.0,1302.0,1276.0,1280.0,0,0,299341.0,384943144.0,1.0,1282.0,1302.0,1276.0,1280.0,299341.0
2025-10-06,404A0,1298.0,1322.0,1285.0,1298.0,0,0,136983.0,178194558.0,1.0,1298.0,1322.0,1285.0,1298.0,136983.0
2025-10-07,404A0,1301.0,1361.0,1300.0,1317.0,0,0,72335.0,94921420.0,1.0,1301.0,1361.0,1300.0,1317.0,72335.0
2025-10-08,404A0,1317.0,1328.0,1295.0,1315.0,0,0,85495.0,112178399.0,1.0,1317.0,1328.0,1295.0,1315.0,85495.0
2025-10-09,404A0,1311.0,1350.0,1311.0,1324.0,0,0,84209.0,111932718.0,1.0,1311.0,1350.0,1311.0,1324.0,84209.0
