Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2025-10-15,423A0,374.0,454.0,355.0,454.0,1,0,28201500.0,11636782800.0,1.0,374.0,454.0,355.0,454.0,28201500.0
2025-10-16,423A0,478.0,533.0,374.0,374.0,0,1,17970800.0,7969879200.0,1.0,478.0,533.0,374.0,374.0,17970800.0
2025-10-17,423A0,358.0,360.0,316.0,335.0,0,0,4553900.0,1520804800.0,1.0,358.0,360.0,316.0,335.0,4553900.0
2025-10-20,423A0,319.0,342.0,319.0,333.0,0,0,1282000.0,421862200.0,1.0,319.0,342.0,319.0,333.0,1282000.0
2025-10-21,423A0,330.0,334.0,321.0,321.0,0,0,568000.0,185146900.0,1.0,330.0,334.0,321.0,321.0,568000.0
2025-10-22,423A0,316.0,330.0,306.0,323.0,0,0,904600.0,285069300.0,1.0,316.0,330.0,306.0,323.0,904600.0
2025-10-23,423A0,318.0,321.0,306.0,308.0,0,0,407600.0,127210000.0,1.0,318.0,321.0,306.0,308.0,407600.0
2025-10-24,423A0,307.0,311.0,297.0,299.0,0,0,658700.0,200226200.0,1.0,307.0,311.0,297.0,299.0,658700.0
2025-10-27,423A0,310.0,311.0,300.0,304.0,0,0,325800.0,99309000.0,1.0,310.0,311.0,300.0,304.0,325800.0
2025-10-28,423A0,301.0,304.0,295.0,295.0,0,0,231400.0,68753100.0,1.0,301.0,304.0,295.0,295.0,231400.0
2025-10-29,423A0,296.0,297.0,280.0,282.0,0,0,399600.0,113646700.0,1.0,296.0,297.0,280.0,282.0,399600.0
