Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2020-10-29,91010,1930.0,1975.0,1925.0,1963.0,0,0,1693700.0,3312733300.0,1.0,643.3,658.3,641.7,654.3,5081100.0
2020-10-30,91010,1949.0,1964.0,1900.0,1915.0,0,0,2404800.0,4626261100.0,1.0,649.7,654.7,633.3,638.3,7214400.0
2020-11-02,91010,1907.0,1963.0,1906.0,1942.0,0,0,2247400.0,4361574300.0,1.0,635.7,654.3,635.3,647.3,6742200.0
2020-11-04,91010,1999.0,2005.0,1958.0,1980.0,0,0,2375900.0,4712899200.0,1.0,666.3,668.3,652.7,660.0,7127700.0
2020-11-05,91010,1965.0,2011.0,1937.0,1970.0,0,0,2009100.0,3948497000.0,1.0,655.0,670.3,645.7,656.7,6027300.0
2020-11-06,91010,1992.0,2024.0,1975.0,2014.0,0,0,1884500.0,3788228900.0,1.0,664.0,674.7,658.3,671.3,5653500.0
2020-11-09,91010,2036.0,2078.0,2035.0,2052.0,0,0,1830000.0,3769281200.0,1.0,678.7,692.7,678.3,684.0,5490000.0
2020-11-10,91010,2125.0,2150.0,2022.0,2031.0,0,0,2259800.0,4656119600.0,1.0,708.3,716.7,674.0,677.0,6779400.0
2020-11-11,91010,2099.0,2110.0,2061.0,2097.0,0,0,2063500.0,4321854800.0,1.0,699.7,703.3,687.0,699.0,6190500.0
2020-11-12,91010,2083.0,2094.0,2052.0,2070.0,0,0,1167500.0,2417765000.0,1.0,694.3,698.0,684.0,690.0,3502500.0
2020-11-13,91010,2048.0,2059.0,2025.0,2037.0,0,0,1329700.0,2708325400.0,1.0,682.7,686.3,675.0,679.0,3989100.0
2020-11-16,91010,2086.0,2147.0,2076.0,2138.0,0,0,2581700.0,5488845600.0,1.0,695.3,715.7,692.0,712.7,7745100.0
2020-11-17,91010,2172.0,2180.0,2125.0,2134.0,0,0,1447500.0,3098627900.0,1.0,724.0,726.7,708.3,711.3,4342500.0
2020-11-18,91010,2114.0,2116.0,2061.0,2077.0,0,0,1976700.0,4102104600.0,1.0,704.7,705.3,687.0,692.3,5930100.0
2020-11-19,91010,2097.0,2103.0,2066.0,2102.0,0,0,1632100.0,3414490800.0,1.0,699.0,701.0,688.7,700.7,4896300.0
2020-11-20,91010,2087.0,2124.0,2084.0,2120.0,0,0,1075700.0,2268309500.0,1.0,695.7,708.0,694.7,706.7,3227100.0
2020-11-24,91010,2177.0,2183.0,2150.0,2159.0,0,0,1737600.0,3764692600.0,1.0,725.7,727.7,716.7,719.7,5212800.0
2020-11-25,91010,2241.0,2296.0,2235.0,2280.0,0,0,3773200.0,8585466500.0,1.0,747.0,765.3,745.0,760.0,11319600.0
2020-11-26,91010,2264.0,2309.0,2249.0,2284.0,0,0,1958700.0,4487866800.0,1.0,754.7,769.7,749.7,761.3,5876100.0
2020-11-27,91010,2310.0,2315.0,2270.0,2301.0,0,0,1645400.0,3783778200.0,1.0,770.0,771.7,756.7,767.0,4936200.0
2020-11-30,91010,2330.0,2335.0,2272.0,2276.0,0,0,2091300.0,4804301100.0,1.0,776.7,778.3,757.3,758.7,6273900.0
2020-12-01,91010,2265.0,2318.0,2255.0,2315.0,0,0,1182500.0,2720776100.0,1.0,755.0,772.7,751.7,771.7,3547500.0
2020-12-02,91010,2342.0,2388.0,2336.0,2369.0,0,0,2100500.0,4969755400.0,1.0,780.7,796.0,778.7,789.7,6301500.0
2020-12-03,91010,2397.0,2437.0,2389.0,2425.0,0,0,2240100.0,5418137700.0,1.0,799.0,812.3,796.3,808.3,6720300.0
2020-12-04,91010,2403.0,2421.0,2385.0,2421.0,0,0,1465400.0,3525323200.0,1.0,801.0,807.0,795.0,807.0,4396200.0
2020-12-07,91010,2450.0,2476.0,2389.0,2395.0,0,0,1835900.0,4456315500.0,1.0,816.7,825.3,796.3,798.3,5507700.0
2020-12-08,91010,2400.0,2432.0,2370.0,2400.0,0,0,1265900.0,3033079500.0,1.0,800.0,810.7,790.0,800.0,3797700.0
2020-12-09,91010,2397.0,2445.0,2395.0,2445.0,0,0,1276600.0,3099722400.0,1.0,799.0,815.0,798.3,815.0,3829800.0
2020-12-10,91010,2437.0,2440.0,2388.0,2394.0,0,0,1571600.0,3785995100.0,1.0,812.3,813.3,796.0,798.0,4714800.0
2020-12-11,91010,2382.0,2407.0,2312.0,2339.0,0,0,2452900.0,5746086100.0,1.0,794.0,802.3,770.7,779.7,7358700.0
2020-12-14,91010,2317.0,2364.0,2304.0,2347.0,0,0,1575000.0,3699504300.0,1.0,772.3,788.0,768.0,782.3,4725000.0
2020-12-15,91010,2305.0,2314.0,2274.0,2290.0,0,0,1861700.0,4261862900.0,1.0,768.3,771.3,758.0,763.3,5585100.0
2020-12-16,91010,2340.0,2360.0,2309.0,2317.0,0,0,1302300.0,3031448300.0,1.0,780.0,786.7,769.7,772.3,3906900.0
2020-12-17,91010,2362.0,2372.0,2333.0,2360.0,0,0,1462300.0,3447464200.0,1.0,787.3,790.7,777.7,786.7,4386900.0
2020-12-18,91010,2362.0,2373.0,2342.0,2351.0,0,0,1278000.0,3010296600.0,1.0,787.3,791.0,780.7,783.7,3834000.0
2020-12-21,91010,2374.0,2396.0,2330.0,2345.0,0,0,991200.0,2326370600.0,1.0,791.3,798.7,776.7,781.7,2973600.0
2020-12-22,91010,2301.0,2313.0,2236.0,2253.0,0,0,1749400.0,3973301700.0,1.0,767.0,771.0,745.3,751.0,5248200.0
2020-12-23,91010,2252.0,2277.0,2181.0,2218.0,0,0,1671800.0,3693360500.0,1.0,750.7,759.0,727.0,739.3,5015400.0
2020-12-24,91010,2240.0,2285.0,2236.0,2246.0,0,0,779400.0,1755517100.0,1.0,746.7,761.7,745.3,748.7,2338200.0
2020-12-25,91010,2341.0,2426.0,2334.0,2392.0,0,0,2983600.0,7109348500.0,1.0,780.3,808.7,778.0,797.3,8950800.0
2020-12-28,91010,2394.0,2402.0,2340.0,2351.0,0,0,1575800.0,3724482400.0,1.0,798.0,800.7,780.0,783.7,4727400.0
2020-12-29,91010,2381.0,2419.0,2367.0,2383.0,0,0,1618100.0,3863442100.0,1.0,793.7,806.3,789.0,794.3,4854300.0
2020-12-30,91010,2365.0,2415.0,2360.0,2402.0,0,0,1189900.0,2849662700.0,1.0,788.3,805.0,786.7,800.7,3569700.0
2021-01-04,91010,2410.0,2418.0,2345.0,2401.0,0,0,1048900.0,2502186900.0,1.0,803.3,806.0,781.7,800.3,3146700.0
2021-01-05,91010,2408.0,2434.0,2384.0,2422.0,0,0,1682300.0,4065464800.0,1.0,802.7,811.3,794.7,807.3,5046900.0
2021-01-06,91010,2463.0,2533.0,2462.0,2522.0,0,0,2575600.0,6470094400.0,1.0,821.0,844.3,820.7,840.7,7726800.0
2021-01-07,91010,2563.0,2598.0,2560.0,2579.0,0,0,2024900.0,5226531800.0,1.0,854.3,866.0,853.3,859.7,6074700.0
2021-01-08,91010,2590.0,2629.0,2551.0,2567.0,0,0,2063400.0,5338386600.0,1.0,863.3,876.3,850.3,855.7,6190200.0
2021-01-12,91010,2618.0,2624.0,2571.0,2582.0,0,0,1553900.0,4032119400.0,1.0,872.7,874.7,857.0,860.7,4661700.0
2021-01-13,91010,2639.0,2711.0,2631.0,2707.0,0,0,2801400.0,7526184500.0,1.0,879.7,903.7,877.0,902.3,8404200.0
2021-01-14,91010,2701.0,2730.0,2628.0,2640.0,0,0,1980700.0,5297477300.0,1.0,900.3,910.0,876.0,880.0,5942100.0
2021-01-15,91010,2684.0,2720.0,2585.0,2588.0,0,0,2382500.0,6270522100.0,1.0,894.7,906.7,861.7,862.7,7147500.0
2021-01-18,91010,2535.0,2561.0,2517.0,2555.0,0,0,1218500.0,3102185800.0,1.0,845.0,853.7,839.0,851.7,3655500.0
2021-01-19,91010,2563.0,2614.0,2545.0,2600.0,0,0,1218300.0,3156538200.0,1.0,854.3,871.3,848.3,866.7,3654900.0
2021-01-20,91010,2599.0,2624.0,2525.0,2542.0,0,0,1780100.0,4538388800.0,1.0,866.3,874.7,841.7,847.3,5340300.0
2021-01-21,91010,2566.0,2592.0,2552.0,2575.0,0,0,1131500.0,2908668800.0,1.0,855.3,864.0,850.7,858.3,3394500.0
2021-01-22,91010,2583.0,2641.0,2567.0,2633.0,0,0,1762100.0,4608616000.0,1.0,861.0,880.3,855.7,877.7,5286300.0
2021-01-25,91010,2678.0,2684.0,2572.0,2585.0,0,0,1585500.0,4138165100.0,1.0,892.7,894.7,857.3,861.7,4756500.0
2021-01-26,91010,2570.0,2583.0,2458.0,2469.0,0,0,2266000.0,5643148700.0,1.0,856.7,861.0,819.3,823.0,6798000.0
2021-01-27,91010,2500.0,2513.0,2398.0,2423.0,0,0,2203200.0,5362313000.0,1.0,833.3,837.7,799.3,807.7,6609600.0
2021-01-28,91010,2382.0,2468.0,2378.0,2416.0,0,0,2558100.0,6183557700.0,1.0,794.0,822.7,792.7,805.3,7674300.0
