Date,Code,Open,High,Low,Close,UpperLimit,LowerLimit,Volume,TurnoverValue,AdjustmentFactor,AdjustmentOpen,AdjustmentHigh,AdjustmentLow,AdjustmentClose,AdjustmentVolume
2025-09-25,409A0,1863.0,2262.0,1853.0,1950.0,0,0,34834100.0,68679700800.0,1.0,1863.0,2262.0,1853.0,1950.0,34834100.0
2025-09-26,409A0,1950.0,1965.0,1701.0,1750.0,0,0,38299100.0,69848018600.0,1.0,1950.0,1965.0,1701.0,1750.0,38299100.0
2025-09-29,409A0,1710.0,1718.0,1635.0,1650.0,0,0,7161500.0,12003302100.0,1.0,1710.0,1718.0,1635.0,1650.0,7161500.0
2025-09-30,409A0,1676.0,1767.0,1653.0,1754.0,0,0,7033500.0,12172213600.0,1.0,1676.0,1767.0,1653.0,1754.0,7033500.0
2025-10-01,409A0,1799.0,1799.0,1690.0,1690.0,0,0,3617400.0,6313151400.0,1.0,1799.0,1799.0,1690.0,1690.0,3617400.0
2025-10-02,409A0,1683.0,1701.0,1630.0,1630.0,0,0,2149200.0,3545702200.0,1.0,1683.0,1701.0,1630.0,1630.0,2149200.0
2025-10-03,409A0,1620.0,1622.0,1548.0,1548.0,0,0,2234200.0,3515683600.0,1.0,1620.0,1622.0,1548.0,1548.0,2234200.0
2025-10-06,409A0,1510.0,1535.0,1465.0,1474.0,0,0,2674700.0,3967481100.0,1.0,1510.0,1535.0,1465.0,1474.0,2674700.0
2025-10-07,409A0,1471.0,1555.0,1460.0,1527.0,0,0,2399000.0,3633589500.0,1.0,1471.0,1555.0,1460.0,1527.0,2399000.0
2025-10-08,409A0,1550.0,1700.0,1540.0,1700.0,0,0,4500500.0,7354560200.0,1.0,1550.0,1700.0,1540.0,1700.0,4500500.0
2025-10-09,409A0,1678.0,1708.0,1620.0,1695.0,0,0,2399800.0,4006563100.0,1.0,1678.0,1708.0,1620.0,1695.0,2399800.0
2025-10-10,409A0,1666.0,1685.0,1586.0,1596.0,0,0,1589500.0,2588596900.0,1.0,1666.0,1685.0,1586.0,1596.0,1589500.0
2025-10-14,409A0,1574.0,1603.0,1531.0,1554.0,0,0,1179600.0,1848528400.0,1.0,1574.0,1603.0,1531.0,1554.0,1179600.0
2025-10-15,409A0,1558.0,1590.0,1545.0,1557.0,0,0,710300.0,1113419300.0,1.0,1558.0,1590.0,1545.0,1557.0,710300.0
2025-10-16,409A0,1580.0,1595.0,1523.0,1529.0,0,0,939700.0,1462737800.0,1.0,1580.0,1595.0,1523.0,1529.0,939700.0
2025-10-17,409A0,1530.0,1575.0,1514.0,1540.0,0,0,634000.0,979398500.0,1.0,1530.0,1575.0,1514.0,1540.0,634000.0
2025-10-20,409A0,1587.0,1616.0,1550.0,1550.0,0,0,813500.0,1283767800.0,1.0,1587.0,1616.0,1550.0,1550.0,813500.0
2025-10-21,409A0,1564.0,1599.0,1552.0,1569.0,0,0,551500.0,868127500.0,1.0,1564.0,1599.0,1552.0,1569.0,551500.0
2025-10-22,409A0,1567.0,1615.0,1555.0,1562.0,0,0,674400.0,1066815300.0,1.0,1567.0,1615.0,1555.0,1562.0,674400.0
2025-10-23,409A0,1556.0,1610.0,1547.0,1605.0,0,0,570300.0,904676200.0,1.0,1556.0,1610.0,1547.0,1605.0,570300.0
2025-10-24,409A0,1600.0,1649.0,1586.0,1590.0,0,0,806900.0,1303909500.0,1.0,1600.0,1649.0,1586.0,1590.0,806900.0
2025-10-27,409A0,1595.0,1615.0,1573.0,1584.0,0,0,640300.0,1018850700.0,1.0,1595.0,1615.0,1573.0,1584.0,640300.0
2025-10-28,409A0,1577.0,1615.0,1576.0,1595.0,0,0,560000.0,896593900.0,1.0,1577.0,1615.0,1576.0,1595.0,560000.0
2025-10-29,409A0,1585.0,1604.0,1572.0,1572.0,0,0,505800.0,802856900.0,1.0,1585.0,1604.0,1572.0,1572.0,505800.0
